Records/eventVersion,Records/userIdentity/type,Records/userIdentity/principalId,Records/userIdentity/arn,Records/userIdentity/accountId,Records/userIdentity/accessKeyId,Records/userIdentity/userName,Records/userIdentity/sessionContext/attributes/creationDate,Records/userIdentity/sessionContext/attributes/mfaAuthenticated,Records/eventTime,Records/eventSource,Records/eventName,Records/awsRegion,Records/sourceIPAddress,Records/userAgent,Records/requestParameters/bucketPolicy/Version,Records/requestParameters/bucketPolicy/Statement/0/Sid,Records/requestParameters/bucketPolicy/Statement/0/Effect,Records/requestParameters/bucketPolicy/Statement/0/Principal/Service,Records/requestParameters/bucketPolicy/Statement/0/Action,Records/requestParameters/bucketPolicy/Statement/0/Resource,Records/requestParameters/bucketPolicy/Statement/1/Sid,Records/requestParameters/bucketPolicy/Statement/1/Effect,Records/requestParameters/bucketPolicy/Statement/1/Principal/Service,Records/requestParameters/bucketPolicy/Statement/1/Action,Records/requestParameters/bucketPolicy/Statement/1/Resource,Records/requestParameters/bucketPolicy/Statement/1/Condition/StringEquals/s3:x-amz-acl,Records/requestParameters/bucketName,Records/requestParameters/Host,Records/requestParameters/policy,Records/responseElements,Records/additionalEventData/SignatureVersion,Records/additionalEventData/CipherSuite,Records/additionalEventData/bytesTransferredIn,Records/additionalEventData/AuthenticationMethod,Records/additionalEventData/x-amz-id-2,Records/additionalEventData/bytesTransferredOut,Records/requestID,Records/eventID,Records/readOnly,Records/resources/0/accountId,Records/resources/0/type,Records/resources/0/ARN,Records/eventType,Records/managementEvent,Records/recipientAccountId,Records/vpcEndpointId,Records/eventCategory,Records/requestParameters/publicAccessBlock,Records/requestParameters/PublicAccessBlockConfiguration/xmlns,Records/requestParameters/PublicAccessBlockConfiguration/RestrictPublicBuckets,Records/requestParameters/PublicAccessBlockConfiguration/BlockPublicPolicy,Records/requestParameters/PublicAccessBlockConfiguration/BlockPublicAcls,Records/requestParameters/PublicAccessBlockConfiguration/IgnorePublicAcls,Records/userIdentity/invokedBy,Records/requestParameters/acl,Records/sharedEventID,Records/requestParameters/name,Records/sessionCredentialFromConsole,Records/requestParameters/s3BucketName,Records/requestParameters/includeGlobalServiceEvents,Records/requestParameters/isMultiRegionTrail,Records/requestParameters/isOrganizationTrail,Records/responseElements/name,Records/responseElements/s3BucketName,Records/responseElements/includeGlobalServiceEvents,Records/responseElements/isMultiRegionTrail,Records/responseElements/trailARN,Records/responseElements/logFileValidationEnabled,Records/responseElements/isOrganizationTrail,Records/requestParameters/includeShadowTrails,Records/errorCode,Records/errorMessage,Records/requestParameters/versioning,Records/requestParameters/trailName,Records/requestParameters/resourceIdList/0,Records/requestParameters,Records/requestParameters/eventSelectors/0/readWriteType,Records/requestParameters/eventSelectors/0/includeManagementEvents,Records/responseElements/eventSelectors/0/readWriteType,Records/responseElements/eventSelectors/0/includeManagementEvents
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:49Z,cloudtrail.amazonaws.com,PutEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,81ea2fad-d065-4a2b-9ca7-f4d8c7d26a22,3c73c2a4-8a98-4219-869d-2ab627379279,false,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,All,true,All,true
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:49Z,cloudtrail.amazonaws.com,UpdateTrail,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,a8079d53-0628-476e-844f-29ece0a44580,adf07c4c-4745-4cfe-8d13-6f345aaea285,false,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,true,,,true,,Udacity_Trail,aws-cloudtrail-logs-617479577492-ae07ea3c,true,true,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,false,false,,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:54Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,927d9429-eba0-4f80-a5f9-06a101b8d4e7,2443f84b-d50d-424c-a794-b6d9a1c3f5c0,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:50Z,cloudtrail.amazonaws.com,ListTags,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,772026fa-3189-4120-9b26-e5d41ee0c930,78d4d4f3-116d-4218-8036-c3839cd5fe4e,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,
"1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:50Z,cloudtrail.amazonaws.com,GetInsightSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,e1b89b3a-2040-4a11-8f29-5c2950dbb225,473a24ff-19d4-40c4-b515-c5553cc84e24,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,InsightNotEnabledException,""Trail arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail does not have Insights enabled. Edit the trail settings to enable Insights, and then try the operation again."",,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,"
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:58Z,lambda.amazonaws.com,ListFunctions20150331,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,9c157a71-6369-4657-9431-ab92dff0377b,bae21112-d892-474f-9b70-5fd852e450b2,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:49Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,368f55b3-c13e-41e8-9fb1-d3ceec8b3162,d3513d42-037b-49ef-8560-472fe6f401a8,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,true,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:50Z,cloudtrail.amazonaws.com,GetTrailStatus,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,42a2afd1-e558-4995-bb25-a33ddf72263a,0d768a14-12d5-4756-ba98-c5d123e9a3c6,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,true,,,,,,,,,,,,,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:50Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,7123ddee-cdde-43d1-b11a-cd445243b5b2,2d18704f-8628-4112-a676-a47c43b74dbf,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
"1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:05Z,cloudtrail.amazonaws.com,GetInsightSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,c9f4a1dd-b44f-499a-aa99-b544141e93a5,3abf1b36-75d2-4d20-94ec-7b7bab62840f,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,InsightNotEnabledException,""Trail arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail does not have Insights enabled. Edit the trail settings to enable Insights, and then try the operation again."",,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,"
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:09Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,e8b4bfc1-ca09-4aa2-b92c-30eba4ac7d7b,02102d72-4318-4536-8d70-3e7e6f60e107,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
"1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:13:54Z,cloudtrail.amazonaws.com,GetInsightSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,6f06a3e1-005d-47ad-a684-fd438509e62f,1ef2c8b1-ccd4-4272-aaf7-59c0709973ae,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,InsightNotEnabledException,""Trail arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail does not have Insights enabled. Edit the trail settings to enable Insights, and then try the operation again."",,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,"
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:05Z,cloudtrail.amazonaws.com,GetTrailStatus,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,2ca1a0f4-cf6f-418d-9ce2-1633b7da1971,30a09f19-d184-4cfb-8540-3f642a73828d,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,true,,,,,,,,,,,,,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:05Z,cloudtrail.amazonaws.com,ListTags,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,5b4f77a3-d647-46fb-bf15-3b5de03d31f7,eb47c631-80ec-4f7f-9c44-f8c5ec8ae91b,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,
"1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:08Z,cloudtrail.amazonaws.com,GetInsightSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,fd7ef103-fb72-44f6-abd7-cc92a373d2b5,79be69ff-3cc7-4716-99f3-73bdbe127c44,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,InsightNotEnabledException,""Trail arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail does not have Insights enabled. Edit the trail settings to enable Insights, and then try the operation again."",,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,"
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:08Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,33b05433-74bf-4284-8b7f-50170ec09ebe,24b8d36f-90c7-48cf-9627-17530933ea91,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:05Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,04470c96-4a7a-4750-911f-90a6f4b9bca4,d8277d4b-4739-4469-b229-c8f4794a6065,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,true,,,,,,,,,,
"1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:08Z,cloudtrail.amazonaws.com,GetInsightSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,d2e195fb-de8a-438a-b60c-a492942fed16,8c4f8182-8ff5-445b-865b-12b6c07f47a3,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,InsightNotEnabledException,""Trail arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail does not have Insights enabled. Edit the trail settings to enable Insights, and then try the operation again."",,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,"
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:05Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,0f56b5e3-661a-41c8-a971-8299ec3302a6,3a6f0398-5486-4db5-9151-149062fbfba1,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
"1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:20Z,cloudtrail.amazonaws.com,GetInsightSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,0d393f91-d693-4a2f-a2c3-bfdba7c0cc3d,8e3e5442-9992-4d34-8787-bf739d2287d9,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,InsightNotEnabledException,""Trail arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail does not have Insights enabled. Edit the trail settings to enable Insights, and then try the operation again."",,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,"
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:08Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,b902a549-a9bd-4abd-8011-7af17f1ade8d,fe018db8-7b09-461b-88b9-0df7a9c55b6e,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,true,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:08Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,2b4781de-c8b4-43c0-b81e-bb606535a4ab,f0827cd9-5eed-4216-a575-221a1c67022a,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:08Z,cloudtrail.amazonaws.com,GetTrailStatus,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,fd1231f2-21e3-494f-8061-03a2df8448d7,64890c2e-ddfc-47e2-b0d1-3a0761fc0730,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,true,,,,,,,,,,,,,,,,,,,,,,
"1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:23Z,cloudtrail.amazonaws.com,GetInsightSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,3fff3b38-873c-42ae-b4a4-7d6ded63f585,0edaf691-0375-4cf9-bf3d-7dd1bc06db54,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,InsightNotEnabledException,""Trail arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail does not have Insights enabled. Edit the trail settings to enable Insights, and then try the operation again."",,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,"
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:20Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,de41dde5-50c9-44f0-b16f-c79757e05679,dc945a2c-67df-429f-adaa-d9e0579ef66a,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:23Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,1b1391c7-6e22-48a5-ab7a-7e33ddb859b7,dc682d43-6310-475c-bd05-a3e8a160f359,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:19Z,cloudtrail.amazonaws.com,GetTrailStatus,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,303ce9f0-cb27-49a2-90ec-0c1de33a0340,a7c3bb87-6a46-4e99-b747-355007402e31,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,true,,,,,,,,,,,,,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:23Z,cloudtrail.amazonaws.com,GetEventSelectors,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,6992faa2-182b-4872-8426-7ec84a38874d,1b6cc93e-2a22-4057-b4f3-6279173481f5,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:20Z,cloudtrail.amazonaws.com,ListTags,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,7826f592-c1c0-4d04-9b4d-18a47ecf9953,cc3a95ac-02dd-4e7a-87b0-0eb2cfc95ce3,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,,,,,,arn:aws:cloudtrail:us-east-2:617479577492:trail/Udacity_Trail,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:13Z,lambda.amazonaws.com,ListFunctions20150331,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,25ea66d3-bc4c-48f4-a7be-b847e52295f1,810ab1a5-67e8-40cd-8a7d-ddd57f9679a7,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:19Z,cloudtrail.amazonaws.com,DescribeTrails,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,ba46699d-f46f-4c0c-9585-9ab8b24cde0d,3bb26e0e-4824-475f-8f26-2410b8f88cce,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,true,,,,,,,,,,,,true,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:35Z,lambda.amazonaws.com,ListFunctions20150331,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,f5b6f76d-bc6a-4294-90e6-d7e6cd94d943,ef8a8377-9015-4a42-9458-71df6fe0b7bf,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08,IAMUser,AIDAY7RFGT6KBKJ3HTXPP,arn:aws:iam::617479577492:user/CloudTrail,617479577492,ASIAY7RFGT6KF6DCEZ6C,CloudTrail,2021-10-22T23:06:55Z,false,2021-10-22T23:14:27Z,lambda.amazonaws.com,ListFunctions20150331,us-east-2,86.163.217.0,console.amazonaws.com,,,,,,,,,,,,,,,,,,,,,,,a95d4b77-dc58-4c24-9c86-e189962e37ab,2b9ed958-9f45-4be3-a4c1-74d9865e5bf3,true,,,,AwsApiCall,true,617479577492,,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
